time,foot_1_acc_x,foot_1_acc_y,foot_1_acc_z,foot_1_gyro_x,foot_1_gyro_y,foot_1_gyro_z,foot_2_acc_x,foot_2_acc_y,foot_2_acc_z,foot_2_gyro_x,foot_2_gyro_y,foot_2_gyro_z
1511659044.9739802,0.08614469319581985,17.01597023010254,-3.2711052894592285,-8.119999885559082,31.219999313354492,179.41000366210938,-1.8640754222869873,9.600347518920898,-0.5455830693244934,3.640000104904175,1.6100000143051147,-17.290000915527344
1511659045.028187,-1.2921704053878784,5.4773664474487305,-2.4718739986419678,-48.02000045776367,68.87999725341797,195.9300079345703,-1.5721405744552612,9.918603897094727,-0.5168681740760803,6.369999885559082,-3.5,-4.340000152587891
1511659045.1451623,0.5742979645729065,10.08610725402832,0.20818300545215607,25.059999465942383,-58.17000198364258,-140.97999572753906,-1.9023619890213013,9.492666244506836,-0.40918728709220886,-4.900000095367432,0.699999988079071,-11.199999809265137
1511659045.267818,5.13039493560791,14.005691528320312,-2.5460541248321533,-7.490000247955322,-100.66000366210938,-197.1199951171875,-1.9238981008529663,9.578810691833496,-0.6532639265060425,-1.3300000429153442,0.0,-10.710000038146973
1511659045.3799574,16.53978157043457,6.963362693786621,-1.5075321197509766,28.700000762939453,-48.93000030517578,-123.4800033569336,-1.830574631690979,9.404129028320312,-1.387886643409729,3.1500000953674316,-3.009999990463257,-9.520000457763672
1511659045.5146265,23.113100051879883,9.617097854614258,15.39836311340332,-63.42000198364258,10.079999923706055,93.7300033569336,-2.4910173416137695,9.743921279907227,-0.5312256217002869,-11.6899995803833,3.009999990463257,-22.049999237060547
1511659045.6095967,4.572847366333008,16.243061065673828,2.7374868392944336,1.0499999523162842,-4.480000019073486,178.14999389648438,-1.4668526649475098,17.1356143951416,0.758551836013794,-26.110000610351562,0.49000000953674316,-38.150001525878906
1511659045.737334,2.457516670227051,10.246432304382324,0.09810923039913177,11.40999984741211,0.14000000059604645,15.890000343322754,-1.05048668384552,13.093993186950684,-7.262475967407227,23.309999465942383,-3.8499999046325684,-134.1199951171875
1511659045.8590825,1.7659661769866943,9.605133056640625,-1.275420069694519,13.579999923706055,-3.640000104904175,9.520000457763672,7.958812236785889,14.065513610839844,-4.670956611633301,-12.600000381469727,-73.70999908447266,-331.5899963378906
1511659045.9193034,1.9310768842697144,9.578810691833496,-0.7106937170028687,-3.2899999618530273,-2.0999999046325684,6.159999847412109,1.1988469362258911,8.49721622467041,-2.5699832439422607,95.4800033569336,-141.0500030517578,2.870000123977661
1511659045.970529,1.844932198524475,9.885103225708008,-0.8135887384414673,-6.369999885559082,6.369999885559082,4.269999980926514,-3.8812968730926514,13.007848739624023,-0.38525819778442383,20.3700008392334,-26.31999969482422,217.6300048828125
1511659046.0243495,2.0842230319976807,9.772636413574219,-1.179703712463379,-12.460000038146973,6.579999923706055,13.720000267028809,-8.181352615356445,19.17915916442871,-0.4331163763999939,65.66000366210938,31.639999389648438,252.35000610351562
1511659046.117679,2.0961875915527344,10.10285758972168,-0.1603248417377472,-19.46000099182129,2.1700000762939453,21.489999771118164,-19.006868362426758,8.248353958129883,3.1658174991607666,122.1500015258789,55.86000061035156,193.97000122070312
1511659046.2014592,2.261298179626465,9.978426933288574,-0.45943835377693176,-30.729999542236328,-0.9100000262260437,34.15999984741211,-16.135379791259766,5.8219451904296875,4.4867024421691895,-15.819999694824219,36.88999938964844,0.5600000023841858
1511659046.3034053,1.1533817052841187,14.599132537841797,1.7252867221832275,-2.380000114440918,7.909999847412109,116.34000396728516,0.08853759616613388,13.847759246826172,9.849209785461426,-89.87999725341797,24.71000099182129,-115.8499984741211
1511659046.4373555,1.8401463031768799,16.329204559326172,-3.56782603263855,37.45000076293945,33.810001373291016,308.1400146484375,-0.7609447836875916,10.291897773742676,0.30868515372276306,-25.270000457763672,45.220001220703125,-92.61000061035156
1511659046.4703302,-17.91570281982422,17.745805740356445,6.171309947967529,70.0,108.98999786376953,159.6699981689453,-2.158403158187866,10.524009704589844,-0.2010042816400528,2.380000114440918,17.219999313354492,-38.63999938964844
1511659046.5519931,0.8734114766120911,8.822651863098145,1.2586696147918701,-34.15999984741211,5.460000038146973,-97.51000213623047,-1.8521108627319336,9.332341194152832,-1.4596738815307617,6.300000190734863,13.230000495910645,-24.71000099182129
1511659046.6366851,7.011220932006836,15.41750717163086,-3.034207344055176,-36.88999938964844,-22.96000099182129,-239.47000122070312,-2.268476963043213,9.349091529846191,-1.2778129577636719,0.9100000262260437,-0.3499999940395355,-11.199999809265137
1511659046.7395349,10.660405158996582,17.085363388061523,-3.807116746902466,41.439998626708984,-71.12000274658203,-203.91000366210938,-2.4838385581970215,9.507023811340332,-1.1342384815216064,-12.039999961853027,-6.720000267028809,-11.0600004196167
1511659046.8323584,3.062922477722168,4.422094345092773,-0.9404128789901733,-105.0,-5.110000133514404,95.4800033569336,-2.591519355773926,10.413935661315918,-0.43790218234062195,-18.1299991607666,-2.7300000190734863,-20.719999313354492
1511659046.9491389,5.640084266662598,11.296918869018555,-1.974149227142334,23.520000457763672,-0.3499999940395355,158.75999450683594,0.7011220455169678,16.039663314819336,1.3926725387573242,-2.1700000762939453,-7.349999904632568,-59.92000198364258
1511659047.0663772,3.6204700469970703,10.464186668395996,-0.2895418703556061,6.369999885559082,-4.619999885559082,61.25,-3.350071430206299,15.455793380737305,-8.265104293823242,96.11000061035156,-102.69000244140625,-274.3999938964844
1511659047.1488976,1.9932924509048462,10.00953483581543,-0.3326142132282257,-1.6100000143051147,-0.2800000011920929,15.470000267028809,6.951397895812988,8.3871431350708,-3.675506830215454,1.9600000381469727,-95.19999694824219,-1.6100000143051147
1511659047.2711055,2.1464385986328125,8.947083473205566,-1.2562767267227173,-4.130000114440918,-2.380000114440918,12.180000305175781,1.6056413650512695,8.312962532043457,-1.8233959674835205,-18.899999618530273,-33.880001068115234,203.6300048828125
