time,foot_1_acc_x,foot_1_acc_y,foot_1_acc_z,foot_1_gyro_x,foot_1_gyro_y,foot_1_gyro_z,foot_2_acc_x,foot_2_acc_y,foot_2_acc_z,foot_2_gyro_x,foot_2_gyro_y,foot_2_gyro_z
1511659232.4067943,4.161267280578613,9.64581298828125,-1.0935590267181396,18.1299991607666,-8.539999961853027,50.2599983215332,-2.5245180130004883,9.396949768066406,-0.9404128789901733,0.5600000023841858,-2.5899999141693115,1.1200000047683716
1511659232.549919,4.273733615875244,8.722149848937988,-0.7370156645774841,-1.190000057220459,-8.260000228881836,28.350000381469727,-2.6369848251342773,9.260554313659668,-1.0911661386489868,-0.5600000023841858,-2.799999952316284,-0.8400000333786011
1511659232.5938115,4.390986442565918,8.439786911010742,-0.5384043455123901,-11.480000495910645,9.800000190734863,10.569999694824219,-2.6441633701324463,9.373021125793457,-0.9595561623573303,-1.190000057220459,-2.240000009536743,-2.0999999046325684
1511659232.7056935,5.08732271194458,10.081321716308594,0.8614469170570374,-14.980000495910645,6.860000133514404,33.95000076293945,-2.670485496520996,9.284482955932617,-1.0600582361221313,-0.42000001668930054,-2.0999999046325684,-1.8899999856948853
1511659232.8211377,1.4572809934616089,15.814729690551758,-4.2258758544921875,-24.290000915527344,51.72999954223633,275.0299987792969,-2.598698139190674,9.325162887573242,-1.05048668384552,-0.21000000834465027,-2.240000009536743,-1.75
1511659232.8864803,-5.762122631072998,10.80637264251709,1.3328498601913452,17.010000228881836,98.55999755859375,-39.83000183105469,-2.6561279296875,9.353878021240234,-1.1127022504806519,1.190000057220459,-1.8899999856948853,-1.75
1511659233.0230153,0.0,10.961912155151367,-0.25843408703804016,57.88999938964844,0.7699999809265137,-264.80999755859375,-2.5675904750823975,9.073907852172852,-1.3424214124679565,5.53000020980835,-0.8400000333786011,-0.6299999952316284
1511659233.1291795,10.993020057678223,14.711599349975586,1.2825987339019775,105.3499984741211,-18.899999618530273,-241.9199981689453,-2.6800570487976074,9.164837837219238,-1.1892752647399902,3.7100000381469727,-1.8899999856948853,0.0
1511659233.216954,18.143028259277344,1.139024257659912,5.168681621551514,5.320000171661377,-114.30999755859375,-80.77999877929688,-2.677664041519165,9.224660873413086,-1.366350531578064,2.240000009536743,-2.1700000762939453,-0.6299999952316284
1511659233.284134,4.68770694732666,9.198338508605957,-1.4477094411849976,7.070000171661377,-14.699999809265137,56.630001068115234,-2.663306713104248,9.308412551879883,-1.2730270624160767,-0.2800000011920929,-1.8899999856948853,-1.3300000429153442
1511659233.3719125,3.4553592205047607,9.22705364227295,-1.2060257196426392,6.579999923706055,-7.699999809265137,22.75,-2.6321988105773926,9.243803977966309,-1.3424214124679565,-1.4700000286102295,-1.6100000143051147,-0.9800000190734863
1511659233.468991,4.012907028198242,8.856152534484863,-1.0480937957763672,1.8200000524520874,-8.119999885559082,20.440000534057617,-2.72552227973938,9.344305992126465,-1.141417145729065,-2.5899999141693115,-2.1700000762939453,-0.9100000262260437
1511659233.5340843,3.744901180267334,8.746079444885254,-0.9404128789901733,-0.6299999952316284,-4.199999809265137,19.46000099182129,-2.7231295108795166,9.205517768859863,-1.2323477268218994,-3.430000066757202,-2.6600000858306885,-0.5600000023841858
1511659233.5859654,3.8980472087860107,7.994706153869629,-2.1942968368530273,-13.369999885559082,11.270000457763672,19.25,-2.3139421939849854,9.291662216186523,-1.2921704053878784,-2.6600000858306885,-2.870000123977661,0.14000000059604645
1511659233.640019,4.582418918609619,9.215088844299316,-0.29672059416770935,-32.83000183105469,21.350000381469727,22.540000915527344,-2.684842824935913,9.310805320739746,-1.1605603694915771,-3.640000104904175,-4.130000114440918,2.450000047683716
1511659233.7160175,4.553704261779785,9.64581298828125,-0.1316099464893341,-33.459999084472656,10.989999771118164,35.560001373291016,-2.5460541248321533,9.29644775390625,-1.201239824295044,-1.0499999523162842,-2.7300000190734863,0.8400000333786011
1511659233.77135,5.1040730476379395,13.692219734191895,0.5120823383331299,3.1500000953674316,4.900000095367432,116.4800033569336,-2.5819478034973145,9.373021125793457,-1.0768086910247803,-1.190000057220459,-2.870000123977661,1.8899999856948853
1511659233.8499658,7.714735507965088,29.37533950805664,-5.506081581115723,-8.260000228881836,49.209999084472656,318.010009765625,-2.5747690200805664,9.28926944732666,-1.1079164743423462,-1.8899999856948853,-2.6600000858306885,0.5600000023841858
1511659233.9381716,0.42833054065704346,8.485252380371094,0.14357449114322662,52.709999084472656,59.43000030517578,40.25,-2.5963053703308105,9.327555656433105,-1.1174880266189575,-1.75,-2.5199999809265137,-0.7699999809265137
1511659234.0279732,12.067435264587402,13.764007568359375,-0.21775463223457336,130.1999969482422,18.34000015258789,-218.75,-2.6082699298858643,9.253376007080078,-1.177310824394226,-1.8200000524520874,-2.1700000762939453,-1.8200000524520874
1511659234.066992,23.125062942504883,1.1342384815216064,5.9272332191467285,88.97000122070312,-36.540000915527344,-239.47000122070312,-2.6656997203826904,9.356270790100098,-1.0624512434005737,-1.8899999856948853,-2.450000047683716,-1.4700000286102295
1511659234.1537232,17.750591278076172,-23.153778076171875,0.5623334050178528,-59.220001220703125,-106.54000091552734,24.71000099182129,-2.627413034439087,9.22705364227295,-1.0552724599838257,-2.6600000858306885,-2.0299999713897705,-1.3300000429153442
1511659234.2192862,7.329477310180664,10.411542892456055,-2.292405843734741,-2.5899999141693115,-57.26000213623047,125.16000366210938,-2.6537351608276367,9.320377349853516,-0.9786993861198425,-1.0499999523162842,-2.450000047683716,-0.07000000029802322
1511659234.2866838,3.6707210540771484,9.20073127746582,-1.3831008672714233,16.799999237060547,-15.190000534057617,49.0,-2.670485496520996,9.322770118713379,-1.0289504528045654,1.8200000524520874,-1.8899999856948853,0.5600000023841858
1511659234.3313613,3.9961564540863037,8.899225234985352,-0.9116979837417603,11.199999809265137,-7.210000038146973,15.399999618530273,-2.5891265869140625,9.265339851379395,-1.0839873552322388,0.9800000190734863,-2.7300000190734863,0.9800000190734863
1511659234.3701239,4.2258758544921875,8.432607650756836,-1.229954719543457,-1.0499999523162842,-7.0,15.470000267028809,-2.6609137058258057,9.095443725585938,-1.0576653480529785,3.9200000762939453,-3.0799999237060547,0.699999988079071
1511659234.4113474,2.8930258750915527,8.492430686950684,-1.1581674814224243,-4.900000095367432,2.870000123977661,14.5600004196167,-2.6561279296875,9.492666244506836,-1.1366313695907593,4.96999979019165,-2.6600000858306885,1.5399999618530273
1511659234.485478,4.302448749542236,9.447200775146484,-0.5814766883850098,-23.100000381469727,16.450000762939453,19.18000030517578,-2.7374868392944336,9.353878021240234,-1.4070299863815308,10.640000343322754,-5.740000247955322,4.96999979019165
1511659234.6054971,4.075122356414795,17.269617080688477,-0.4020085632801056,-19.670000076293945,23.030000686645508,66.8499984741211,-2.206261157989502,9.255768775939941,-1.6630711555480957,3.640000104904175,-10.779999732971191,12.670000076293945
1511659234.6522553,10.626904487609863,16.42731475830078,-2.8212387561798096,-8.75,15.190000534057617,187.9499969482422,-2.191903829574585,9.373021125793457,-1.1462029218673706,-1.3300000429153442,-9.380000114440918,9.449999809265137
1511659234.7433903,-8.028206825256348,9.75588607788086,-1.0026284456253052,-48.790000915527344,33.7400016784668,389.4100036621094,-2.177546262741089,9.684099197387695,-0.7250511646270752,-0.3499999940395355,-3.8499999046325684,2.5199999809265137
1511659234.7992377,3.9817991256713867,8.123923301696777,-1.9238981008529663,45.849998474121094,156.66000366210938,-12.109999656677246,-1.6965718269348145,9.27969741821289,-2.129688262939453,0.2800000011920929,-0.14000000059604645,-2.450000047683716
1511659234.8716865,5.759729862213135,12.41201400756836,3.2160685062408447,102.76000213623047,37.869998931884766,-274.3999938964844,1.462066888809204,15.728585243225098,-2.6728782653808594,-9.65999984741211,-2.799999952316284,-12.460000038146973
1511659234.9179013,14.14926528930664,16.673784255981445,-1.2802058458328247,160.64999389648438,-50.81999969482422,-264.8800048828125,10.717835426330566,10.519224166870117,-3.886082649230957,-9.520000457763672,-31.71000099182129,-77.9800033569336
1511659234.9865563,21.433277130126953,5.446259021759033,1.9717562198638916,94.01000213623047,-49.560001373291016,-251.86000061035156,5.781265735626221,11.804215431213379,-2.928919553756714,-66.98999786376953,-9.239999771118164,-94.77999877929688
1511659235.0069695,-0.27997025847435,1.6774286031723022,3.036600351333618,90.79000091552734,-114.80000305175781,-220.29000854492188,-1.7444299459457397,12.83795166015625,-3.421858549118042,-5.039999961853027,7.28000020980835,71.12000274658203
1511659235.0972302,6.7408223152160645,12.304333686828613,-2.5388755798339844,-14.770000457763672,-25.899999618530273,177.8699951171875,-7.410836219787598,14.460343360900879,-1.1868823766708374,28.21000099182129,31.780000686645508,178.63999938964844
1511659235.1841226,4.067943572998047,10.28471851348877,-0.3541503846645355,9.869999885559082,-15.329999923706055,60.40999984741211,-6.592461585998535,6.759965419769287,-1.531461238861084,53.34000015258789,52.43000030517578,160.9300079345703
1511659235.2472498,3.701828718185425,9.243803977966309,-0.6939433217048645,19.389999389648438,-14.980000495910645,16.030000686645508,-3.374000310897827,6.403421878814697,-0.339792937040329,26.809999465942383,56.279998779296875,87.70999908447266
1511659235.353275,2.6441633701324463,8.257925987243652,-2.2230117321014404,16.65999984741211,-12.739999771118164,16.100000381469727,-5.783658981323242,6.391457557678223,-0.3302213251590729,-15.260000228881836,25.6200008392334,10.640000343322754
1511659235.4389386,4.216303825378418,9.136122703552246,-0.9691277742385864,11.550000190734863,-3.3600001335144043,17.360000610351562,0.8781972527503967,13.833401679992676,5.89373254776001,-21.90999984741211,13.720000267028809,-43.959999084472656
1511659235.5114925,3.7329366207122803,8.049742698669434,-2.732701063156128,-5.389999866485596,15.960000038146973,23.65999984741211,-7.640555381774902,10.78962230682373,-4.718814849853516,-75.52999877929688,20.440000534057617,-129.0800018310547
1511659235.599906,4.134945392608643,9.674527168273926,-0.5742979645729065,-32.40999984741211,20.440000534057617,32.47999954223633,-3.94111967086792,10.282325744628906,-0.6843717098236084,15.819999694824219,20.579999923706055,-102.19999694824219
1511659235.7018857,4.771458625793457,9.92099666595459,-0.1316099464893341,-61.599998474121094,18.690000534057617,42.349998474121094,-2.9049904346466064,9.284482955932617,-1.012200117111206,23.450000762939453,14.90999984741211,-44.099998474121094
1511659235.7926764,1.2275618314743042,18.33924674987793,-0.25604116916656494,-20.719999313354492,23.450000762939453,108.8499984741211,-3.8812968730926514,9.39934253692627,-1.2802058458328247,12.880000114440918,7.0,-13.649999618530273
1511659235.848353,-10.71304988861084,11.809000968933105,0.9164838194847107,42.4900016784668,38.5,305.54998779296875,-2.6441633701324463,9.37541389465332,-1.1581674814224243,-0.14000000059604645,-1.3300000429153442,-4.760000228881836
1511659235.9141538,12.510123252868652,13.64675521850586,-1.5003533363342285,57.04999923706055,-23.940000534057617,-229.60000610351562,-2.529303789138794,10.162680625915527,-1.0169858932495117,2.6600000858306885,-5.179999828338623,-6.300000190734863
1511659236.0481153,18.662290573120117,9.698456764221191,0.20579010248184204,72.5199966430664,-73.70999908447266,-244.3000030517578,-2.9959208965301514,12.773343086242676,1.103130578994751,-53.130001068115234,-17.079999923706055,-29.81999969482422
1511659236.113681,23.80943489074707,-0.2225404530763626,2.6082699298858643,56.90999984741211,-106.05000305175781,-231.55999755859375,3.1083877086639404,17.602231979370117,-5.608976364135742,70.0,-94.70999908447266,-194.60000610351562
1511659236.2575817,-0.5360113978385925,14.627846717834473,8.798723220825195,14.980000495910645,-102.12999725341797,-70.69999694824219,17.061433792114258,7.456301689147949,-1.876039981842041,1.0499999523162842,-91.91000366210938,10.359999656677246
1511659236.3377924,7.695592403411865,11.643890380859375,1.356778860092163,-49.70000076293945,-18.690000534057617,91.41999816894531,1.6080342531204224,11.387849807739258,-3.6563634872436523,-4.690000057220459,-32.130001068115234,164.85000610351562
1511659236.4153366,3.247176170349121,9.873138427734375,0.10768086463212967,-27.440000534057617,-7.840000152587891,67.97000122070312,-5.123216152191162,17.068613052368164,-4.039228916168213,62.09000015258789,31.079999923706055,212.1699981689453
1511659236.497341,4.635063171386719,9.205517768859863,-0.8231604099273682,8.75,-4.269999980926514,23.170000076293945,-8.456537246704102,15.695084571838379,-2.47426700592041,81.05999755859375,106.54000091552734,190.1199951171875
1511659236.5844195,3.943512439727783,8.860939025878906,-0.3350071310997009,-7.909999847412109,-3.3600001335144043,23.100000381469727,-16.80539321899414,2.1679747104644775,3.9865849018096924,58.52000045776367,29.610000610351562,71.81999969482422
1511659236.648856,3.5175747871398926,8.892046928405762,-1.043307900428772,2.450000047683716,1.399999976158142,8.680000305175781,13.041349411010742,6.4752092361450195,-3.4960386753082275,-144.75999450683594,-104.93000030517578,-137.1300048828125
1511659236.7694433,4.240232944488525,9.57402515411377,-0.2895418703556061,-3.009999990463257,3.640000104904175,18.270000457763672,-4.891104221343994,14.386163711547852,-0.8805902004241943,3.7100000381469727,-12.529999732971191,-200.47999572753906
1511659236.813089,4.46995210647583,10.026285171508789,-0.45943835377693176,-27.719999313354492,7.28000020980835,41.09000015258789,-2.5412683486938477,10.99780559539795,-0.8327320218086243,25.549999237060547,22.96000099182129,-89.5999984741211
1511659236.881138,5.082536697387695,12.572339057922363,1.49317467212677,-15.119999885559082,13.020000457763672,97.6500015258789,-2.8140599727630615,10.023892402648926,-0.011964540928602219,6.929999828338623,14.420000076293945,-29.81999969482422
1511659236.9730983,4.393379211425781,15.096857070922852,-2.0076498985290527,16.309999465942383,11.480000495910645,217.97999572753906,-2.134474039077759,9.698456764221191,-1.1079164743423462,17.149999618530273,9.869999885559082,-23.030000686645508
1511659237.048082,-7.798487663269043,6.221560955047607,-4.146909713745117,-40.38999938964844,12.880000114440918,-27.3700008392334,-2.2301902770996094,9.188767433166504,-1.8233959674835205,4.340000152587891,-0.9100000262260437,-16.030000686645508
1511659237.1245053,6.4464945793151855,12.555588722229004,-1.1533817052841187,48.09000015258789,4.130000114440918,-266.3500061035156,-2.7087719440460205,9.01169204711914,-1.8138242959976196,-16.239999771118164,-8.1899995803833,-15.050000190734863
1511659237.2506967,11.435708045959473,14.273696899414062,-1.7635732889175415,60.619998931884766,-22.610000610351562,-234.5,-1.4668526649475098,12.282796859741211,0.45704543590545654,-32.619998931884766,-11.829999923706055,-18.059999465942383
1511659237.3120446,22.790056228637695,7.190688610076904,1.3519930839538574,18.34000015258789,-76.16000366210938,-178.22000122070312,2.768594741821289,18.226781845092773,-6.628355503082275,9.100000381469727,-7.0,-51.939998626708984
1511659237.4003632,6.121058940887451,14.151658058166504,-2.3713719844818115,25.829999923706055,-30.8700008392334,135.8699951171875,21.97886085510254,9.480701446533203,-1.9406484365463257,89.11000061035156,-56.4900016784668,-211.6800079345703
1511659237.5093966,5.474973678588867,9.432844161987305,-1.179703712463379,21.559999465942383,-15.890000343322754,65.0999984741211,4.5704545974731445,11.67499828338623,-3.9817991256713867,-42.630001068115234,-24.079999923706055,193.8300018310547
1511659237.6460261,4.228268623352051,9.411307334899902,-1.0576653480529785,8.050000190734863,-4.900000095367432,25.829999923706055,-4.761887073516846,17.853487014770508,-3.7401154041290283,45.92000198364258,3.3600001335144043,258.1600036621094
1511659237.6938367,3.4529664516448975,8.48046588897705,-1.6702498197555542,-3.430000066757202,-4.340000152587891,19.739999771118164,-6.965755462646484,15.39836311340332,-1.1844894886016846,79.16999816894531,118.51000213623047,190.82000732421875
1511659237.7368524,3.598933696746826,9.081086158752441,-0.5025107264518738,-9.100000381469727,15.190000534057617,9.65999984741211,-16.59003257751465,5.257219314575195,1.6319633722305298,115.63999938964844,48.720001220703125,88.4800033569336
1511659237.794327,3.912404775619507,8.719757080078125,-0.6508709788322449,-16.520000457763672,20.790000915527344,25.6200008392334,-10.289505004882812,8.712578773498535,8.178959846496582,-204.47000122070312,-115.08000183105469,-128.8699951171875
1511659237.8485153,5.183038711547852,13.835794448852539,1.1940611600875854,-3.430000066757202,11.270000457763672,133.91000366210938,-3.7616515159606934,15.230859756469727,-0.29911351203918457,-27.3700008392334,-7.070000171661377,-207.6199951171875
1511659237.8749537,-0.4259376525878906,16.1473445892334,-4.221089839935303,-7.909999847412109,63.13999938964844,354.4800109863281,-3.4816813468933105,10.428293228149414,-1.1198810338974,15.050000190734863,41.02000045776367,-111.44000244140625
1511659237.956806,-4.398165225982666,12.124865531921387,1.335242748260498,-25.690000534057617,88.97000122070312,-235.1300048828125,-3.1299238204956055,9.968854904174805,-0.3732936680316925,4.269999980926514,18.200000762939453,-33.25
1511659237.9920487,7.054293155670166,12.431157112121582,1.1605603694915771,63.279998779296875,6.860000133514404,-333.05999755859375,-2.318727970123291,8.176567077636719,-2.5604116916656494,6.650000095367432,3.3600001335144043,-8.1899995803833
1511659238.0746965,11.045663833618164,17.59744644165039,-0.36850783228874207,102.83000183105469,-81.83000183105469,-233.30999755859375,-2.270869731903076,9.023656845092773,-1.9765421152114868,10.149999618530273,-7.420000076293945,-0.699999988079071
1511659238.1335266,24.041547775268555,2.7303080558776855,5.154324054718018,73.08000183105469,-122.77999877929688,-165.41000366210938,-2.2517266273498535,9.590775489807129,-1.524282455444336,-11.760000228881836,-10.010000228881836,-10.920000076293945
1511659238.1881144,4.962891578674316,9.45438003540039,-0.32782840728759766,11.970000267028809,-15.190000534057617,73.8499984741211,-2.706378936767578,9.84203052520752,-1.2778129577636719,-34.93000030517578,-13.510000228881836,-21.280000686645508
1511659238.3223648,3.977013349533081,9.607525825500488,0.24646952748298645,2.5199999809265137,0.7699999809265137,18.549999237060547,0.30868515372276306,17.039897918701172,1.4979604482650757,3.009999990463257,-28.139999389648438,-102.19999694824219
1511659238.4300532,4.2186970710754395,8.583361625671387,-0.4809745252132416,-4.340000152587891,-6.369999885559082,14.5600004196167,0.05742979422211647,22.30908203125,-3.0030996799468994,190.6800079345703,-183.82000732421875,-275.8699951171875
1511659238.4836595,4.481916904449463,8.674291610717773,-0.13878867030143738,2.0999999046325684,-2.5899999141693115,5.460000038146973,10.471365928649902,8.466109275817871,-3.730543613433838,36.88999938964844,-65.7300033569336,-10.220000267028809
1511659238.5630822,4.10623025894165,8.734114646911621,-0.806410014629364,9.65999984741211,8.680000305175781,0.699999988079071,-3.0126712322235107,10.136358261108398,-5.00835657119751,-36.04999923706055,15.539999961853027,206.9199981689453
1511659238.6274333,5.192610740661621,10.320612907409668,-0.5671192407608032,-8.399999618530273,18.690000534057617,17.639999389648438,-9.413700103759766,13.084421157836914,-2.3378713130950928,-5.179999828338623,83.44000244140625,242.1300048828125
